aircraft_icao,model,metric,flap,weight_kg,elev_ft,oat_c,distance_m,source_chart,reviewer,review_date,notes
DH8C,Q300,TODA,5,16000,5000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,5000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,5000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,5000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,5000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,6000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,6000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,6000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,6000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,6000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,6000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,6000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,7000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,7000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,7000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,7000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,7000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,7000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,7000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,8000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,8000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,8000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,8000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,8000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,8000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,16000,8000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,0,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,0,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,0,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,0,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,0,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,0,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,0,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,1000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,1000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,1000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,1000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,1000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,1000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,1000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,2000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,2000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,2000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,2000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,2000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,2000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,2000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,3000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,3000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,3000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,3000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,3000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,3000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,3000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,4000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,4000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,4000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,4000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,4000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,4000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,4000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,5000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,5000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,5000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,5000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,5000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,5000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,5000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,6000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,6000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,6000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,6000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,6000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,6000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,6000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,7000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,7000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,7000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,7000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,7000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,7000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,7000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,8000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,8000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,8000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,8000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,8000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,8000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,17200,8000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,0,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,0,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,0,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,0,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,0,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,0,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,0,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,1000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,1000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,1000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,1000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,1000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,1000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,1000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,2000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,2000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,2000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,2000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,2000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,2000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,2000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,3000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,3000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,3000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,3000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,3000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,3000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,3000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,4000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,4000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,4000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,4000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,4000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,4000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,4000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,5000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,5000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,5000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,5000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,5000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,5000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,5000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,6000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,6000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,6000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,6000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,6000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,6000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,6000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,7000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,7000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,7000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,7000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,7000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,7000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,7000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,8000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,8000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,8000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,8000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,8000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,8000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,18000,8000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,0,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,0,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,0,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,0,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,0,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,0,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,0,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,1000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,1000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,1000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,1000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,1000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,1000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,1000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,2000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,2000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,2000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,2000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,2000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,2000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,2000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,3000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,3000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,3000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,3000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,3000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,3000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,3000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,4000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,4000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,4000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,4000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,4000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,4000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,4000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,5000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,5000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,5000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,5000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,5000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,5000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,5000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,6000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,6000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,6000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,6000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,6000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,6000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,6000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,7000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,7000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,7000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,7000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,7000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,7000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,7000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,8000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,8000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,8000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,8000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,8000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,8000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19000,8000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,0,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,0,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,0,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,0,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,0,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,0,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,0,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,1000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,1000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,1000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,1000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,1000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,1000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,1000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,2000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,2000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,2000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,2000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,2000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,2000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,2000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,3000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,3000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,3000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,3000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,3000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,3000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,3000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,4000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,4000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,4000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,4000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,4000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,4000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,4000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,5000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,5000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,5000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,5000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,5000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,5000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,5000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,6000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,6000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,6000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,6000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,6000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,6000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,6000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,7000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,7000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,7000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,7000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,7000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,7000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,7000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,8000,20,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,8000,25,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,8000,30,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,8000,35,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,8000,40,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,8000,45,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,5,19500,8000,50,,Q300_TODA_flap_5,,,
DH8C,Q300,TODA,10,15000,0,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,0,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,0,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,0,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,0,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,0,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,0,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,1000,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,1000,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,1000,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,1000,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,1000,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,1000,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,1000,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,2000,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,2000,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,2000,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,2000,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,2000,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,2000,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,2000,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,3000,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,3000,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,3000,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,3000,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,3000,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,3000,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,3000,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,4000,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,4000,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,4000,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,4000,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,4000,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,4000,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,4000,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,5000,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,5000,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,5000,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,5000,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,5000,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,5000,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,5000,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,6000,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,6000,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,6000,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,6000,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,6000,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,6000,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,6000,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,7000,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,7000,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,7000,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,7000,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,7000,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,7000,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,7000,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,8000,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,8000,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,8000,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,8000,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,8000,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,8000,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,15000,8000,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,16000,0,20,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,16000,0,25,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,16000,0,30,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,16000,0,35,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,16000,0,40,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,16000,0,45,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,16000,0,50,,Q300_TODA_flap_10,,,
DH8C,Q300,TODA,10,16000,1000,20,,Q300_TODA_flap_10,,,
